Applicant ID,Applicant Name,Job Position,Experience (Years),Skills,Education Level,Application Status,Location,Expected Salary,Resume Score
7223,Applicant_7223,UX Designer,6,"C++, Deep Learning, Agile",Master's,Offer Made,Dallas,98563,86
2153,Applicant_2153,Software Developer,1,"Agile, Deep Learning, Machine Learning, React, Cloud Computing",PhD,Rejected,Austin,132786,76
8721,Applicant_8721,Software Developer,2,"Angular, Git, Docker, C++, Java, Data Science",Associate's,Under Review,New York,74575,66
6030,Applicant_6030,Software Developer,4,"AWS, Power BI, Communication",PhD,Rejected,Los Angeles,100762,50
7986,Applicant_7986,Product Manager,5,"AWS, C++, Power BI",Associate's,Interview,Austin,134085,98
5078,Applicant_5078,Data Scientist,5,"Cloud Computing, Data Science, Machine Learning, C++, Angular, Python",PhD,Not Shortlisted,Austin,130150,70
3676,Applicant_3676,HR Manager,7,"JavaScript, AWS, SQL, Agile, Excel, C++",Master's,Under Review,Chicago,124932,79
8901,Applicant_8901,Software Developer,9,"SQL, Deep Learning, React",Associate's,Not Shortlisted,Austin,102611,71
5340,Applicant_5340,HR Manager,3,"Communication, Python, React, Deep Learning",Master's,Rejected,Chicago,131637,61
3262,Applicant_3262,HR Manager,0,"Agile, Tableau, Cloud Computing, Java, AWS, Python, Excel",Bachelor's,Not Shortlisted,San Francisco,91615,56
2858,Applicant_2858,Product Manager,4,"Angular, AWS, Project Management, Agile, Docker, Python, Excel",PhD,Offer Made,New York,76146,78
9561,Applicant_9561,Data Scientist,5,"Tableau, Project Management, Angular, Excel, CSS, AWS",PhD,Interview,Chicago,138317,51
2748,Applicant_2748,Web Developer,10,"Git, CSS, SQL, React, Cloud Computing",Master's,Under Review,Austin,143909,66
9968,Applicant_9968,HR Manager,8,"Tableau, Agile, AWS, Project Management, Deep Learning, Angular, CSS",PhD,Not Shortlisted,Chicago,78416,55
1430,Applicant_1430,Data Scientist,10,"Git, Deep Learning, C++",Bachelor's,Interview,Austin,62875,63
5224,Applicant_5224,Software Developer,0,"React, Deep Learning, Python",Master's,Interview,Austin,68137,53
8482,Applicant_8482,Product Manager,6,"Tableau, Communication, Excel, Data Science, Angular",Bachelor's,Under Review,Austin,100419,53
9384,Applicant_9384,Data Analyst,4,"Python, Git, HTML, Machine Learning, Cloud Computing, Excel",Associate's,Rejected,Dallas,125147,90
1394,Applicant_1394,Web Developer,7,"C++, Angular, React, HTML, Git, Excel",Associate's,Rejected,Los Angeles,138436,68
2176,Applicant_2176,HR Manager,9,"Python, Data Science, React, HTML, Docker, Angular",Bachelor's,Under Review,Austin,97417,86
7173,Applicant_7173,Web Developer,6,"Python, Agile, Communication, SQL",PhD,Not Shortlisted,Chicago,119151,61
6222,Applicant_6222,UX Designer,3,"HTML, CSS, Communication",Master's,Offer Made,New York,117174,63
6957,Applicant_6957,Data Scientist,5,"Git, Cloud Computing, React, C++, Deep Learning, JavaScript",PhD,Not Shortlisted,Austin,139334,87
7203,Applicant_7203,Data Analyst,4,"JavaScript, Machine Learning, Deep Learning, HTML, SQL, Data Science",PhD,Offer Made,San Francisco,93340,82
7684,Applicant_7684,UX Designer,8,"Git, HTML, Cloud Computing, Docker, Python, JavaScript",Master's,Interview,San Francisco,120694,69
5797,Applicant_5797,HR Manager,5,"Agile, C++, Cloud Computing, Python, React",PhD,Rejected,Dallas,86013,98
1274,Applicant_1274,Data Scientist,0,"HTML, Power BI, AWS",Bachelor's,Offer Made,Chicago,137303,76
5978,Applicant_5978,Data Scientist,9,"Excel, Docker, Communication, Deep Learning, JavaScript",Associate's,Interview,San Francisco,112063,62
8503,Applicant_8503,Software Developer,3,"Data Science, React, Angular",PhD,Under Review,Austin,113528,96
6799,Applicant_6799,Software Developer,10,"AWS, Deep Learning, CSS, Docker, Data Science, Python",Associate's,Not Shortlisted,Boston,70564,84
3036,Applicant_3036,Data Analyst,2,"Java, AWS, Docker, CSS",Master's,Under Review,New York,107343,62
1520,Applicant_1520,Data Analyst,4,"Tableau, HTML, Communication",Bachelor's,Under Review,New York,84863,77
9165,Applicant_9165,Data Analyst,10,"Angular, Data Science, Communication, AWS, CSS, SQL, Cloud Computing",Bachelor's,Interview,Seattle,137973,58
4330,Applicant_4330,Software Developer,9,"Excel, AWS, Communication, CSS, Deep Learning, SQL, Python",Master's,Not Shortlisted,Seattle,81129,68
1639,Applicant_1639,HR Manager,2,"Python, Docker, AWS, Excel, C++, Project Management",Associate's,Under Review,San Francisco,86914,60
9997,Applicant_9997,Software Developer,4,"CSS, SQL, Tableau, Angular, Python",Bachelor's,Rejected,San Francisco,139126,88
5124,Applicant_5124,Data Scientist,6,"C++, Power BI, Excel",Master's,Interview,Austin,69585,99
1696,Applicant_1696,Software Developer,7,"Machine Learning, Python, Git, AWS",Master's,Rejected,Austin,60091,55
6964,Applicant_6964,HR Manager,9,"React, Agile, AWS, Python, Data Science",Associate's,Under Review,Dallas,76034,69
6493,Applicant_6493,Data Scientist,9,"Docker, Communication, Tableau, HTML, AWS",Bachelor's,Not Shortlisted,Los Angeles,149112,95
2630,Applicant_2630,Data Scientist,8,"C++, Deep Learning, Agile, Python",Bachelor's,Rejected,San Francisco,108033,68
3198,Applicant_3198,Software Developer,6,"Excel, Power BI, Communication, Angular, Data Science",Associate's,Interview,San Francisco,147133,52
6005,Applicant_6005,Product Manager,7,"Angular, Project Management, Docker, Excel, Java",Bachelor's,Interview,Chicago,56885,61
4749,Applicant_4749,Web Developer,3,"Cloud Computing, HTML, Machine Learning, C++, JavaScript, Excel, Java",Associate's,Interview,Dallas,133533,58
8490,Applicant_8490,Data Analyst,5,"Deep Learning, Communication, Agile, CSS, AWS, Angular",Master's,Offer Made,San Francisco,56153,98
8155,Applicant_8155,Software Developer,8,"Excel, HTML, Git, Tableau, Project Management",Associate's,Interview,New York,127619,81
4070,Applicant_4070,Data Scientist,4,"Machine Learning, React, Cloud Computing, C++, CSS, Java",PhD,Interview,Chicago,140313,100
1273,Applicant_1273,HR Manager,1,"Excel, Data Science, Project Management, Cloud Computing, SQL, Machine Learning, React",Bachelor's,Not Shortlisted,New York,109830,71
2271,Applicant_2271,Web Developer,4,"Cloud Computing, Power BI, Agile, Machine Learning, Java, Communication",Bachelor's,Rejected,Dallas,65278,100
6438,Applicant_6438,Web Developer,6,"Java, Docker, SQL, Communication",Master's,Rejected,San Francisco,137648,80
2098,Applicant_2098,HR Manager,6,"JavaScript, Cloud Computing, Angular, Deep Learning, React, Git",PhD,Interview,Austin,87461,96
5051,Applicant_5051,Software Developer,0,"HTML, Power BI, Excel",Associate's,Offer Made,Los Angeles,80102,98
6218,Applicant_6218,Software Developer,3,"AWS, Data Science, Java, Python, Agile",Bachelor's,Not Shortlisted,Los Angeles,118977,100
4987,Applicant_4987,UX Designer,4,"C++, SQL, CSS, AWS, Cloud Computing, Java, Project Management",Associate's,Interview,San Francisco,51270,93
6215,Applicant_6215,Product Manager,10,"Communication, C++, Angular, Project Management, AWS, SQL",Master's,Not Shortlisted,Austin,109449,95
1743,Applicant_1743,Software Developer,5,"Cloud Computing, Agile, HTML",Associate's,Under Review,San Francisco,130332,97
6080,Applicant_6080,Web Developer,6,"Cloud Computing, Excel, Machine Learning, Java",Master's,Offer Made,Los Angeles,65288,50
2221,Applicant_2221,Software Developer,6,"C++, Java, Communication, CSS, Deep Learning",Bachelor's,Interview,Los Angeles,131723,82
8091,Applicant_8091,Data Analyst,2,"Power BI, Excel, Communication, Cloud Computing",Associate's,Under Review,Los Angeles,108708,61
4992,Applicant_4992,UX Designer,5,"Machine Learning, Docker, Angular, Cloud Computing, SQL, Deep Learning",Associate's,Not Shortlisted,Chicago,122117,88
6753,Applicant_6753,Web Developer,1,"Python, Angular, Communication, JavaScript, Agile, SQL, Project Management",Associate's,Rejected,Seattle,82560,80
8548,Applicant_8548,Software Developer,5,"HTML, Cloud Computing, Power BI",Master's,Rejected,Chicago,125003,72
8251,Applicant_8251,Data Analyst,0,"Angular, React, CSS, AWS",Bachelor's,Under Review,New York,137729,89
2706,Applicant_2706,Software Developer,9,"Angular, Project Management, CSS, React, Machine Learning, C++, Excel",PhD,Offer Made,Boston,128538,93
4396,Applicant_4396,Product Manager,10,"Excel, AWS, Docker, Angular",Bachelor's,Rejected,San Francisco,144152,93
1733,Applicant_1733,Product Manager,9,"Communication, React, AWS, Agile, Docker, Machine Learning, Git",Bachelor's,Under Review,San Francisco,143950,79
4236,Applicant_4236,UX Designer,8,"SQL, React, HTML",Master's,Under Review,Los Angeles,105398,61
2521,Applicant_2521,Software Developer,7,"Project Management, React, JavaScript, Angular, C++",Bachelor's,Not Shortlisted,Dallas,68148,95
9989,Applicant_9989,Data Scientist,8,"React, Deep Learning, Agile, C++, Cloud Computing, Communication, SQL",Bachelor's,Rejected,Boston,76135,76
4364,Applicant_4364,Software Developer,9,"Java, Angular, JavaScript, React, Power BI, SQL",PhD,Rejected,New York,66685,51
2397,Applicant_2397,Web Developer,3,"Tableau, Cloud Computing, C++, SQL, Communication, Power BI, AWS",Bachelor's,Under Review,Seattle,66139,69
2378,Applicant_2378,HR Manager,1,"Docker, React, Project Management, C++, Communication, CSS",Master's,Not Shortlisted,Austin,76998,80
2289,Applicant_2289,Software Developer,1,"CSS, Tableau, Excel, Machine Learning, Agile, Docker",Associate's,Interview,Dallas,57172,98
9162,Applicant_9162,Software Developer,7,"Cloud Computing, AWS, Agile, Docker, Power BI, C++",Associate's,Interview,Dallas,140047,75
5703,Applicant_5703,Data Analyst,4,"Project Management, Agile, CSS",Master's,Interview,New York,135410,67
1113,Applicant_1113,HR Manager,4,"C++, SQL, Machine Learning, Agile",Associate's,Rejected,Austin,66538,98
4021,Applicant_4021,Software Developer,8,"Agile, CSS, Communication, Tableau, HTML, Python, Power BI",Associate's,Offer Made,Chicago,83843,95
4533,Applicant_4533,Web Developer,1,"Communication, SQL, Machine Learning, Angular, Project Management, Agile",PhD,Under Review,Boston,123287,70
1232,Applicant_1232,Product Manager,3,"Agile, Docker, Cloud Computing, Communication",Associate's,Offer Made,Los Angeles,61875,91
5614,Applicant_5614,Data Analyst,4,"Tableau, CSS, Machine Learning, Python, Agile, SQL",Bachelor's,Not Shortlisted,San Francisco,114116,65
1045,Applicant_1045,Product Manager,9,"Project Management, AWS, Excel, Python, Agile",PhD,Offer Made,New York,54285,83
2619,Applicant_2619,HR Manager,3,"CSS, Tableau, C++, Project Management, Data Science, Power BI, HTML",Bachelor's,Not Shortlisted,Austin,77491,69
4913,Applicant_4913,Web Developer,10,"Power BI, Data Science, SQL, Agile, Project Management",Associate's,Under Review,Dallas,104198,81
9550,Applicant_9550,Data Scientist,10,"JavaScript, Agile, Tableau, SQL, Machine Learning, Cloud Computing, React",Associate's,Interview,Chicago,62261,64
5637,Applicant_5637,Data Analyst,7,"SQL, Tableau, Git, Power BI, Data Science, Docker",Associate's,Not Shortlisted,Seattle,55511,89
1837,Applicant_1837,Software Developer,9,"Machine Learning, Communication, Data Science",Associate's,Rejected,New York,65604,63
7150,Applicant_7150,HR Manager,2,"JavaScript, AWS, Deep Learning, Tableau, Communication, Docker",Master's,Under Review,Dallas,93722,65
9192,Applicant_9192,Product Manager,7,"Python, SQL, CSS, Git, Deep Learning, HTML, React",PhD,Not Shortlisted,Boston,99489,53
4958,Applicant_4958,Software Developer,1,"Angular, Machine Learning, React",Master's,Interview,Seattle,123687,62
5715,Applicant_5715,Web Developer,8,"HTML, Git, JavaScript, Deep Learning",Bachelor's,Interview,San Francisco,126186,61
4197,Applicant_4197,HR Manager,2,"Git, CSS, Project Management, Tableau, JavaScript, Python, Communication",Associate's,Under Review,Seattle,82301,80
1509,Applicant_1509,Web Developer,7,"Git, Cloud Computing, CSS",Master's,Rejected,Austin,129704,86
3554,Applicant_3554,Software Developer,7,"CSS, Agile, Git, React, Cloud Computing",Master's,Offer Made,New York,96329,77
6415,Applicant_6415,Product Manager,10,"Tableau, SQL, JavaScript, Data Science, Machine Learning, C++",Bachelor's,Rejected,Chicago,91996,91
6857,Applicant_6857,HR Manager,7,"React, Communication, HTML",Associate's,Under Review,Seattle,56142,70
4173,Applicant_4173,Data Scientist,6,"Communication, C++, Deep Learning, Git, Power BI",PhD,Under Review,Austin,146076,91
8189,Applicant_8189,HR Manager,4,"React, Data Science, AWS, Deep Learning, Git, JavaScript, SQL",Associate's,Under Review,Los Angeles,121578,98
9319,Applicant_9319,Software Developer,7,"Agile, JavaScript, Python, HTML, Tableau, Machine Learning, C++",Associate's,Offer Made,Dallas,128089,63
3471,Applicant_3471,HR Manager,4,"Communication, Data Science, Angular",PhD,Offer Made,Boston,139406,72
3194,Applicant_3194,Web Developer,9,"C++, Project Management, Angular, SQL",Bachelor's,Offer Made,Seattle,115708,67
8425,Applicant_8425,Data Scientist,5,"Communication, Tableau, Excel",Master's,Offer Made,Austin,53179,96
2580,Applicant_2580,Software Developer,8,"Project Management, Communication, Docker, Cloud Computing, AWS, Git, CSS",Master's,Offer Made,Boston,51394,69
4380,Applicant_4380,Data Scientist,4,"Machine Learning, Project Management, React, Agile, HTML",Associate's,Not Shortlisted,Chicago,126063,63
2762,Applicant_2762,UX Designer,4,"Data Science, HTML, Tableau, JavaScript, Machine Learning, Excel, Cloud Computing",Master's,Under Review,Chicago,139867,59
3421,Applicant_3421,HR Manager,1,"Deep Learning, Excel, SQL, Python",Master's,Rejected,Boston,108815,79
2335,Applicant_2335,UX Designer,9,"Project Management, Data Science, Java",PhD,Interview,Dallas,92224,79
8517,Applicant_8517,HR Manager,8,"Deep Learning, Agile, React",Associate's,Not Shortlisted,Seattle,77507,73
9620,Applicant_9620,UX Designer,0,"Python, Excel, Git, Data Science, SQL, CSS, Communication",Master's,Under Review,Los Angeles,78508,58
4244,Applicant_4244,Product Manager,8,"SQL, React, Docker, Communication, Data Science, JavaScript",Master's,Interview,Austin,55115,57
3008,Applicant_3008,Product Manager,1,"Angular, JavaScript, Power BI",Master's,Offer Made,San Francisco,130360,85
2263,Applicant_2263,Data Scientist,7,"Angular, Agile, React, Docker",Bachelor's,Interview,Los Angeles,141197,70
2767,Applicant_2767,HR Manager,10,"Tableau, C++, Deep Learning, Angular, React, Communication, Agile",PhD,Not Shortlisted,Seattle,83156,78
3739,Applicant_3739,HR Manager,9,"C++, Data Science, Excel, Deep Learning, SQL",Master's,Under Review,Austin,139777,58
3337,Applicant_3337,Data Scientist,7,"JavaScript, Tableau, Project Management, CSS, Data Science, Git",Bachelor's,Offer Made,San Francisco,81337,56
3203,Applicant_3203,Data Scientist,3,"Cloud Computing, Data Science, AWS, Machine Learning, Git, JavaScript, Power BI",Bachelor's,Rejected,New York,67053,82
6724,Applicant_6724,Data Analyst,2,"JavaScript, C++, Python, Tableau, SQL, Machine Learning, Excel",Master's,Rejected,Austin,145050,67
8669,Applicant_8669,HR Manager,1,"Java, Docker, Power BI, Agile",PhD,Interview,New York,104855,89
7159,Applicant_7159,Data Analyst,9,"HTML, React, Project Management, AWS, CSS",Associate's,Interview,Dallas,66368,62
8914,Applicant_8914,Product Manager,0,"Agile, Angular, Power BI, Cloud Computing, Communication, Project Management",PhD,Not Shortlisted,New York,105823,87
2887,Applicant_2887,Data Analyst,1,"Tableau, CSS, Data Science, React",PhD,Not Shortlisted,San Francisco,133973,84
7809,Applicant_7809,Web Developer,7,"Power BI, Machine Learning, Communication",PhD,Rejected,New York,118553,59
7543,Applicant_7543,HR Manager,1,"Power BI, Git, Docker",Associate's,Not Shortlisted,Chicago,69554,92
9427,Applicant_9427,Product Manager,9,"Docker, Communication, AWS, Project Management",Bachelor's,Not Shortlisted,San Francisco,73594,96
4983,Applicant_4983,Product Manager,5,"AWS, Project Management, Docker, SQL, C++, React",Master's,Interview,San Francisco,130311,86
7494,Applicant_7494,Software Developer,3,"Python, CSS, HTML, Git, Angular, Data Science, AWS",Bachelor's,Rejected,New York,142646,74
6163,Applicant_6163,Software Developer,1,"SQL, AWS, Tableau, Java, Python, Cloud Computing, Machine Learning",Master's,Not Shortlisted,San Francisco,110307,86
5864,Applicant_5864,Data Scientist,5,"Git, Project Management, Machine Learning, Angular",Master's,Offer Made,Dallas,138519,89
6425,Applicant_6425,Product Manager,4,"Communication, Deep Learning, Cloud Computing, Git, Excel",Master's,Under Review,San Francisco,84654,77
7857,Applicant_7857,Software Developer,7,"Machine Learning, Communication, Excel, Angular, C++, Cloud Computing",Associate's,Rejected,Boston,71163,97
8298,Applicant_8298,UX Designer,3,"React, CSS, Python, JavaScript, Data Science, Machine Learning",PhD,Rejected,Los Angeles,54942,85
4019,Applicant_4019,Data Scientist,9,"SQL, Agile, JavaScript",Bachelor's,Offer Made,Dallas,71843,86
7982,Applicant_7982,Data Analyst,7,"Git, Java, Tableau, HTML, C++, Power BI",PhD,Rejected,Boston,148639,81
1668,Applicant_1668,UX Designer,2,"Excel, C++, CSS",PhD,Offer Made,Chicago,53230,72
5942,Applicant_5942,Product Manager,7,"Communication, Tableau, Data Science, C++",PhD,Rejected,Dallas,85635,93
3365,Applicant_3365,HR Manager,6,"Tableau, AWS, HTML, React, Java",Master's,Rejected,Boston,82685,83
4878,Applicant_4878,HR Manager,1,"Machine Learning, Git, SQL",PhD,Rejected,New York,91204,50
6625,Applicant_6625,Data Scientist,5,"Git, Power BI, Excel",PhD,Interview,Dallas,135791,85
1801,Applicant_1801,Web Developer,1,"Java, C++, Machine Learning, Agile",PhD,Under Review,Austin,103276,89
